Airline Name,Rating,Text,Recommended
Aegean Airlines,10/10,"[('great', 'JJ'), ('experience', 'NN'), ('krakow', 'NN'), ('athens', 'VBZ'), ('flown', 'VBN'), ('mostly', 'RB'), ('lowcost', 'VBN'), ('airlines', 'NNS'), ('great', 'JJ'), ('change', 'VBP'), ('fly', 'JJ'), ('aegean', 'JJ'), ('despite', 'IN'), ('low', 'JJ'), ('ticket', 'NN'), ('price', 'NN'), ('service', 'NN'), ('better', 'RBR'), ('major', 'JJ'), ('airlines', 'NNS'), ('flown', 'VBN'), ('seats', 'NNS'), ('comfortable', 'JJ'), ('food', 'NN'), ('nice', 'JJ'), ('vegetarian', 'JJ'), ('option', 'NN'), ('lots', 'NNS'), ('drinks', 'VBZ'), ('available', 'JJ'), ('cabin', 'NN'), ('crew', 'VBD'), ('really', 'RB'), ('nice', 'JJ'), ('helpful', 'JJ'), ('despite', 'IN'), ('slight', 'JJ'), ('delay', 'NN'), ('departure', 'NN'), ('landed', 'VBD'), ('time', 'NN'), ('athens', 'NNS'), ('thing', 'NN'), ('bit', 'NN'), ('annoying', 'VBG'), ('queue', 'JJ'), ('bag', 'JJ'), ('drop', 'NN'), ('people', 'NNS'), ('printed', 'VBD'), ('boarding', 'JJ'), ('passes', 'NNS'), ('took', 'VBD'), ('longer', 'RBR'), ('one', 'CD'), ('people', 'NNS'), ('without', 'IN'), ('thought', 'VBN'), ('quite', 'RB'), ('unusual', 'JJ'), ('rush', 'NN'), ('gate', 'NN'), ('checking', 'NN'), ('luggage', 'NN'), ('amazing', 'JJ'), ('experience', 'NN'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB')]",yes
Aegean Airlines,10/10,"[('flew', 'JJ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('bucharest', 'JJS'), ('toulouse', 'NN'), ('via', 'IN'), ('athens', 'NNS'), ('second', 'JJ'), ('time', 'NN'), ('months', 'NNS'), ('superb', 'VBP'), ('value', 'NN'), ('money', 'NN'), ('airline', 'NN'), ('flights', 'NNS'), ('time', 'NN'), ('yesterdays', 'VBZ'), ('case', 'NN'), ('half', 'JJ'), ('hour', 'NN'), ('early', 'JJ'), ('airline', 'NN'), ('must', 'MD'), ('one', 'CD'), ('europe', 'NN'), ('still', 'RB'), ('gives', 'VBZ'), ('something', 'NN'), ('decent', 'JJ'), ('eat', 'NN'), ('glass', 'NN'), ('wine', 'NN'), ('afternoon', 'NN'), ('cabin', 'NN'), ('crew', 'VBD'), ('friendly', 'RB'), ('attentive', 'JJ'), ('however', 'RB'), ('really', 'RB'), ('impressed', 'JJ'), ('space', 'NN'), ('seats', 'NNS'), ('flights', 'NNS'), ('comfortable', 'JJ'), ('experience', 'NN'), ('excellent', 'JJ'), ('value', 'NN'), ('money', 'NN')]",yes
Aegean Airlines,10/10,"[('athens', 'NNS'), ('helsinki', 'VBP'), ('ive', 'JJ'), ('travelled', 'JJ'), ('aegean', 'NN'), ('airlines', 'NNS'), ('many', 'JJ'), ('times', 'NNS'), ('past', 'JJ'), ('years', 'NNS'), ('decided', 'VBD'), ('finally', 'RB'), ('write', 'JJ'), ('review', 'NN'), ('seeing', 'VBG'), ('consistency', 'NN'), ('service', 'NN'), ('single', 'JJ'), ('positive', 'JJ'), ('negative', 'JJ'), ('experience', 'NN'), ('attributed', 'VBD'), ('chance', 'NN'), ('think', 'NN'), ('safer', 'VBP'), ('conclusions', 'NNS'), ('drawn', 'VBP'), ('experience', 'NN'), ('time', 'NN'), ('time', 'NN'), ('time', 'NN'), ('experience', 'NN'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('always', 'RB'), ('stellar', 'VBP'), ('plane', 'NN'), ('clean', 'JJ'), ('good', 'JJ'), ('condition', 'NN'), ('time', 'NN'), ('flew', 'VBD'), ('one', 'CD'), ('new', 'JJ'), ('a320ceo', 'JJ'), ('sharklets', 'NNS'), ('wing', 'VBG'), ('tips', 'NNS'), ('inspiring', 'VBG'), ('reliability', 'NN'), ('crew', 'NN'), ('friendly', 'JJ'), ('genuine', 'JJ'), ('way', 'NN'), ('amazing', 'JJ'), ('easy', 'JJ'), ('spot', 'NN'), ('fake', 'JJ'), ('smiles', 'NNS'), ('gave', 'VBD'), ('impression', 'NN'), ('truly', 'RB'), ('care', 'JJ'), ('passengers', 'NNS'), ('leg', 'VBP'), ('room', 'NN'), ('must', 'MD'), ('among', 'IN'), ('best', 'RB'), ('ive', 'JJ'), ('never', 'RB'), ('felt', 'VBD'), ('squeezed', 'JJ'), ('aegean', 'JJ'), ('plane', 'NN'), ('inflight', 'NN'), ('service', 'NN'), ('miles', 'NNS'), ('ahead', 'RB'), ('anyone', 'NN'), ('else', 'JJ'), ('get', 'NN'), ('warm', 'JJ'), ('meal', 'NN'), ('drinks', 'NNS'), ('including', 'VBG'), ('alcoholic', 'JJ'), ('ones', 'NNS'), ('wine', 'VBP'), ('beer', 'NN'), ('coffeetea', 'NN'), ('beforetakeoff', 'NN'), ('candy', 'NN'), ('even', 'RB'), ('gifts', 'NNS'), ('children', 'NNS'), ('im', 'VBP'), ('baffled', 'JJ'), ('people', 'NNS'), ('claim', 'VBP'), ('aegeans', 'NNS'), ('inflight', 'JJ'), ('entertainment', 'NN'), ('lacking', 'VBG'), ('applaud', 'JJ'), ('aegeans', 'NNS'), ('decision', 'NN'), ('show', 'NN'), ('instead', 'RB'), ('truly', 'RB'), ('beautiful', 'JJ'), ('video', 'NN'), ('displaying', 'VBG'), ('many', 'JJ'), ('places', 'NNS'), ('worth', 'JJ'), ('visiting', 'VBG'), ('greece', 'JJ'), ('flightdeck', 'NN'), ('crew', 'VBD'), ('provide', 'JJ'), ('information', 'NN'), ('passengers', 'NNS'), ('along', 'IN'), ('way', 'NN'), ('hard', 'JJ'), ('find', 'VBP'), ('flaws', 'JJ'), ('absolutely', 'RB'), ('pick', 'JJ'), ('something', 'NN'), ('id', 'NNS'), ('say', 'VBP'), ('sometimes', 'RB'), ('aisle', 'RB'), ('seems', 'VBZ'), ('bit', 'NN'), ('clogged', 'VBD'), ('probably', 'RB'), ('result', 'JJ'), ('cabin', 'NN'), ('crew', 'NN'), ('busy', 'JJ'), ('serving', 'VBG'), ('passengers', 'NNS'), ('think', 'VBP'), ('aegean', 'JJ'), ('fully', 'RB'), ('deserves', 'VBZ'), ('best', 'JJS'), ('regional', 'JJ'), ('airline', 'NN'), ('designation', 'NN'), ('get', 'NN'), ('lot', 'NN'), ('value', 'NN'), ('money', 'NN'), ('prices', 'NNS'), ('reasonable', 'JJ'), ('realize', 'VBP'), ('much', 'JJ'), ('get', 'VB'), ('pay', 'JJ'), ('result', 'NN'), ('totally', 'RB'), ('worth', 'JJ'), ('chance', 'NN'), ('id', 'NN'), ('fly', 'VBP'), ('anyone', 'NN'), ('else', 'JJ'), ('way', 'NN'), ('tofrom', 'IN'), ('greece', 'NN')]",yes
Aegean Airlines,9/10,"[('heraklion', 'NN'), ('dusseldorf', 'NN'), ('via', 'IN'), ('athens', 'NNS'), ('intraeuropean', 'JJ'), ('flight', 'NN'), ('superb', 'NN'), ('experience', 'NN'), ('boarding', 'VBG'), ('welcome', 'JJ'), ('drink', 'NN'), ('served', 'VBD'), ('domestic', 'JJ'), ('greek', 'JJ'), ('flight', 'NN'), ('international', 'JJ'), ('flight', 'NN'), ('menu', 'NN'), ('also', 'RB'), ('handed', 'VBD'), ('take', 'VB'), ('hot', 'JJ'), ('towels', 'NNS'), ('given', 'VBN'), ('new', 'JJ'), ('round', 'NN'), ('drinks', 'VBZ'), ('served', 'VBD'), ('meal', 'JJ'), ('service', 'NN'), ('fantastic', 'JJ'), ('got', 'VBD'), ('cold', 'JJ'), ('first', 'JJ'), ('course', 'NN'), ('grilled', 'VBN'), ('vegetables', 'NNS'), ('two', 'CD'), ('sorts', 'NNS'), ('cheese', 'JJ'), ('bread', 'VBP'), ('butter', 'NN'), ('salty', 'NN'), ('crackers', 'NNS'), ('second', 'JJ'), ('course', 'NN'), ('could', 'MD'), ('choose', 'VB'), ('veal', 'JJ'), ('filet', 'NN'), ('rooster', 'NN'), ('ragout', 'NN'), ('tomato', 'NN'), ('sauce', 'VB'), ('local', 'JJ'), ('greek', 'NN'), ('pasta', 'NN'), ('went', 'VBD'), ('veal', 'JJ'), ('little', 'JJ'), ('bit', 'NN'), ('well', 'RB'), ('done', 'VBN'), ('ok', 'NN'), ('reheated', 'VBN'), ('aircraft', 'NN'), ('oven', 'RB'), ('quantity', 'NN'), ('ok', 'JJ'), ('main', 'JJ'), ('course', 'NN'), ('receive', 'JJ'), ('selection', 'NN'), ('typical', 'JJ'), ('greek', 'JJ'), ('desserts', 'NNS'), ('great', 'JJ'), ('red', 'JJ'), ('wine', 'NN'), ('served', 'VBD'), ('orgion', 'NN'), ('2014', 'CD'), ('dessert', 'NN'), ('espresso', 'CC'), ('illy', 'RB'), ('shortly', 'RB'), ('landing', 'VBG'), ('second', 'JJ'), ('round', 'NN'), ('hot', 'JJ'), ('towels', 'NNS'), ('crew', 'VBD'), ('outstanding', 'JJ'), ('incredibly', 'RB'), ('friendly', 'JJ'), ('polite', 'NN')]",yes
Aegean Airlines,8/10,"[('munich', 'JJ'), ('heraklion', 'NN'), ('principally', 'RB'), ('good', 'JJ'), ('airline', 'NN'), ('warm', 'NN'), ('food', 'NN'), ('served', 'VBD'), ('ife', 'RB'), ('even', 'RB'), ('short', 'JJ'), ('routes', 'NNS'), ('friendly', 'JJ'), ('crew', 'VBD'), ('friendly', 'JJ'), ('ground', 'JJ'), ('staff', 'NN'), ('everything', 'NN'), ('okay', 'NN'), ('seats', 'NNS'), ('bring', 'VBP'), ('aegean', 'JJ'), ('30', 'CD'), ('pitch', 'NN'), ('thats', 'NNS'), ('economy', 'NN'), ('thats', 'VBZ'), ('cattle', 'JJ'), ('class', 'NN'), ('flight', 'NN'), ('turned', 'VBD'), ('torture', 'JJ'), ('dont', 'JJ'), ('understand', 'JJ'), ('aegean', 'NN'), ('airlines', 'NNS'), ('risk', 'NN'), ('image', 'NN'), ('ignoring', 'VBG'), ('important', 'JJ'), ('fact', 'NN')]",yes
Aegean Airlines,6/10,"[('tirana', 'NN'), ('athens', 'NNS'), ('first', 'JJ'), ('time', 'NN'), ('flying', 'VBG'), ('airline', 'NN'), ('part', 'NN'), ('pleased', 'VBD'), ('services', 'NNS'), ('attendants', 'NNS'), ('nice', 'JJ'), ('got', 'VBD'), ('sandwiches', 'NNS'), ('drinks', 'NNS'), ('included', 'VBD'), ('flight', 'NN'), ('boarding', 'NN'), ('time', 'NN'), ('departed', 'VBD'), ('time', 'NN'), ('like', 'IN'), ('rude', 'JJ'), ('woman', 'NN'), ('tirana', 'VBZ'), ('check', 'VB'), ('check', 'NN'), ('bag', 'NN'), ('’', 'NNP'), ('understand', 'NN'), ('said', 'VBD'), ('first', 'JJ'), ('quiet', 'JJ'), ('repeat', 'NN'), ('made', 'VBD'), ('even', 'RB'), ('happier', 'JJR'), ('imagine', 'JJ'), ('understand', 'NN'), ('bad', 'JJ'), ('day', 'NN'), ('honestly', 'RB'), ('job', 'NN'), ('plast', 'NN'), ('smile', 'JJ'), ('face', 'NN'), ('work', 'NN'), ('customer', 'NN'), ('service', 'NN'), ('expected', 'VBN'), ('pleasant', 'JJ'), ('really', 'RB'), ('rude', 'VBP')]",yes
Aegean Airlines,9/10,"[('stockholm', 'NN'), ('athens', 'VBZ'), ('round', 'JJ'), ('trip', 'NN'), ('aegean', 'NN'), ('airlines', 'NNS'), ('fly', 'VBP'), ('airline', 'NN'), ('least', 'JJS'), ('5', 'CD'), ('times', 'NNS'), ('year', 'NN'), ('last', 'JJ'), ('5', 'CD'), ('years', 'NNS'), ('fail', 'JJ'), ('meet', 'NN'), ('expectations', 'NNS'), ('almost', 'RB'), ('every', 'DT'), ('single', 'JJ'), ('time', 'NN'), ('travelling', 'VBG'), ('economy', 'NN'), ('business', 'NN'), ('class', 'NN'), ('time', 'NN'), ('flight', 'NN'), ('legs', 'NNS'), ('top', 'JJ'), ('quality', 'NN'), ('delicious', 'JJ'), ('meals', 'NNS'), ('good', 'JJ'), ('service', 'NN'), ('overall', 'JJ'), ('airplanes', 'NNS'), ('clean', 'JJ'), ('departures', 'NNS'), ('arrivals', 'NNS'), ('time', 'NN'), ('always', 'RB'), ('refreshing', 'VBG'), ('seeing', 'VBG'), ('people', 'NNS'), ('genuinely', 'RB'), ('happy', 'JJ'), ('work', 'NN'), ('hope', 'NN'), ('continue', 'VBP'), ('case', 'NN'), ('aegean', 'NN'), ('airlines', 'NNS')]",yes
Aegean Airlines,10/10,"[('mykonos', 'NNS'), ('london', 'VBP'), ('via', 'IN'), ('athens', 'NNS'), ('first', 'JJ'), ('time', 'NN'), ('flying', 'VBG'), ('aegean', 'JJ'), ('ticket', 'NN'), ('said', 'VBD'), ('first', 'JJ'), ('sector', 'NN'), ('would', 'MD'), ('operated', 'VB'), ('olympic', 'RB'), ('air', 'NN'), ('case', 'NN'), ('aegean', 'NN'), ('aircraft', 'NN'), ('first', 'RB'), ('sector', 'NN'), ('jmkath', 'NN'), ('short', 'JJ'), ('less', 'CC'), ('30', 'CD'), ('minutes', 'NNS'), ('air', 'NN'), ('crew', 'NN'), ('offered', 'VBD'), ('sweets', 'NNS'), ('take', 'VBP'), ('hand', 'NN'), ('wipe', 'WRB'), ('small', 'JJ'), ('snack', 'NN'), ('transfer', 'NN'), ('ath', 'IN'), ('40', 'CD'), ('minutes', 'NNS'), ('transfer', 'VBP'), ('ambassadors', 'NNS'), ('make', 'VBP'), ('process', 'NN'), ('go', 'VB'), ('smoothly', 'RB'), ('second', 'JJ'), ('sector', 'NN'), ('athlhr', 'NN'), ('busy', 'JJ'), ('service', 'NN'), ('immaculately', 'RB'), ('groomed', 'VBD'), ('crew', 'NNS'), ('first', 'JJ'), ('class', 'NN'), ('initial', 'JJ'), ('beverage', 'NN'), ('service', 'NN'), ('followed', 'VBD'), ('mealbeverage', 'JJ'), ('service', 'NN'), ('followed', 'VBD'), ('hot', 'JJ'), ('drinks', 'NNS'), ('crew', 'VBD'), ('working', 'VBG'), ('really', 'RB'), ('hard', 'RB'), ('provided', 'VBN'), ('great', 'JJ'), ('service', 'NN'), ('aegean', 'JJ'), ('provides', 'VBZ'), ('premium', 'JJ'), ('airline', 'NN'), ('experience', 'NN'), ('becoming', 'VBG'), ('hard', 'JJ'), ('find', 'JJ'), ('european', 'JJ'), ('shorthaul', 'NN'), ('market', 'NN')]",yes
Aegean Airlines,1/10,"[('birmingham', 'NN'), ('athens', 'VBZ'), ('return', 'VBP'), ('main', 'JJ'), ('reason', 'NN'), ('used', 'VBN'), ('aegean', 'IN'), ('route', 'NN'), ('direct', 'JJ'), ('flight', 'NN'), ('summer', 'NN'), ('time', 'NN'), ('aegean', 'JJ'), ('doesnt', 'NN'), ('fly', 'NN'), ('route', 'NN'), ('winter', 'NN'), ('usually', 'RB'), ('fly', 'VBP'), ('lufthansa', 'JJ'), ('swiss', 'JJ'), ('austrian', 'JJ'), ('turkish', 'NN'), ('airlines', 'NNS'), ('throughout', 'IN'), ('year', 'NN'), ('really', 'RB'), ('disappointed', 'JJ'), ('realise', 'NN'), ('airline', 'NN'), ('proud', 'NN'), ('fallen', 'VBN'), ('behind', 'IN'), ('competition', 'NN'), ('aircraft', 'NN'), ('late', 'JJ'), ('departure', 'NN'), ('ways', 'NNS'), ('trip', 'NN'), ('seats', 'NNS'), ('close', 'RB'), ('narrow', 'JJ'), ('30', 'CD'), ('ins', 'NNS'), ('pitch', 'VBP'), ('lh', 'NN'), ('food', 'NN'), ('unacceptable', 'JJ'), ('greek', 'JJ'), ('airline', 'NN'), ('represents', 'VBZ'), ('country', 'NN'), ('best', 'JJS'), ('cuisine', 'NN'), ('world', 'NN'), ('ways', 'NNS'), ('journey', 'VBP'), ('exactly', 'RB'), ('food', 'NN'), ('time', 'NN'), ('worse', 'RBR'), ('previous', 'JJ'), ('one', 'CD'), ('cabin', 'NN'), ('crew', 'VBD'), ('professional', 'JJ'), ('attitude', 'NN'), ('poor', 'JJ'), ('training', 'NN'), ('night', 'NN'), ('flight', 'NN'), ('left', 'VBD'), ('lights', 'NNS'), ('throughout', 'IN'), ('whole', 'JJ'), ('flight', 'NN'), ('without', 'IN'), ('dimming', 'VBG'), ('announcements', 'NNS'), ('loud', 'JJ'), ('hasty', 'VBP'), ('especially', 'RB'), ('english', 'JJ'), ('asked', 'VBD'), ('water', 'NN'), ('twice', 'RB'), ('forgot', 'VBD'), ('times', 'NNS'), ('magazine', 'NN'), ('torn', 'VBP'), ('previous', 'JJ'), ('use', 'NN'), ('lufthansa', 'JJ'), ('uses', 'VBZ'), ('small', 'JJ'), ('plastic', 'NN'), ('holders', 'NNS'), ('offer', 'VBP'), ('magazine', 'NN'), ('doesnt', 'NN'), ('get', 'VB'), ('spoiled', 'VBN'), ('use', 'NN'), ('finally', 'RB'), ('inflight', 'JJ'), ('entertainment', 'NN'), ('absent', 'NN')]",no
Aegean Airlines,8/10,"[('way', 'NN'), ('prague', 'NN'), ('tirana', 'NN'), ('choosed', 'VBD'), ('fly', 'JJ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('via', 'IN'), ('athens', 'NNS'), ('check', 'VBP'), ('boarding', 'VBG'), ('went', 'VBD'), ('smoothly', 'RB'), ('full', 'JJ'), ('aircraft', 'NN'), ('departed', 'VBD'), ('time', 'NN'), ('seating', 'VBG'), ('comfort', 'NN'), ('normal', 'JJ'), ('type', 'NN'), ('flight', 'NN'), ('surprise', 'NN'), ('small', 'JJ'), ('warm', 'JJ'), ('meal', 'NN'), ('served', 'VBD'), ('relatively', 'RB'), ('short', 'JJ'), ('flight', 'NN'), ('something', 'NN'), ('seldom', 'RB'), ('see', 'VB'), ('intra', 'JJ'), ('european', 'JJ'), ('flights', 'NNS'), ('nowadays', 'JJ'), ('sale', 'NN'), ('hot', 'JJ'), ('cold', 'JJ'), ('beverages', 'NNS'), ('offered', 'VBN'), ('´with', 'RB'), ('small', 'JJ'), ('cake', 'NN'), ('inflight', 'JJ'), ('entertainment', 'NN'), ('captain', 'NN'), ('gave', 'VBD'), ('inflight', 'JJ'), ('info', 'NN'), ('loudspeakers', 'NNS'), ('arrival', 'JJ'), ('time', 'NN'), ('transfer', 'VB'), ('terminal', 'JJ'), ('hesitate', 'NN'), ('book', 'NN'), ('aegean', 'NN')]",yes
Aegean Airlines,9/10,"[('athens', 'NNS'), ('london', 'VBP'), ('heathrow', 'JJ'), ('best', 'RBS'), ('direct', 'JJ'), ('airline', 'NN'), ('uk', 'JJ'), ('greece', 'RB'), ('good', 'JJ'), ('value', 'NN'), ('fare', 'NN'), ('excellent', 'JJ'), ('onboard', 'RB'), ('service', 'NN'), ('preflight', 'JJ'), ('sweets', 'NNS'), ('journey', 'VBP'), ('two', 'CD'), ('rounds', 'NNS'), ('drinks', 'NNS'), ('teacoffee', 'VBP'), ('separately', 'RB'), ('hot', 'JJ'), ('meal', 'JJ'), ('clean', 'JJ'), ('a321', 'NN'), ('ways', 'NNS'), ('flying', 'VBG'), ('heathrow', 'JJ'), ('usual', 'JJ'), ('stacking', 'NN'), ('always', 'RB'), ('amazing', 'VBG'), ('sightseeing', 'VBG'), ('aerial', 'JJ'), ('tour', 'NN'), ('london', 'NN'), ('aircraft', 'NN'), ('made', 'VBD'), ('approach', 'NN'), ('used', 'VBN'), ('fly', 'JJ'), ('ba', 'IN'), ('route', 'NN'), ('large', 'JJ'), ('gulf', 'NN'), ('appeared', 'VBD'), ('service', 'NN'), ('provision', 'NN'), ('outer', 'JJ'), ('european', 'JJ'), ('routes', 'NNS'), ('ba', 'VBP'), ('substantially', 'RB'), ('improves', 'NNS'), ('continue', 'VBP'), ('fly', 'JJ'), ('aegean', 'JJ'), ('heathrow', 'NN')]",yes
Aegean Airlines,10/10,"[('nurnberg', 'NN'), ('thessaloniki', 'NN'), ('almost', 'RB'), ('solely', 'RB'), ('fly', 'JJ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('offer', 'VBP'), ('ryanair', 'NN'), ('prices', 'NNS'), ('lufthansa', 'VBP'), ('comfort', 'NN'), ('service', 'NN'), ('medium', 'NN'), ('haul', 'NN'), ('flights', 'NNS'), ('offer', 'VBP'), ('complementary', 'JJ'), ('warm', 'JJ'), ('meal', 'NN'), ('unlike', 'IN'), ('european', 'JJ'), ('airlines', 'NNS'), ('short', 'JJ'), ('haul', 'NN'), ('flights', 'NNS'), ('offer', 'VBP'), ('snack', 'NN'), ('drink', 'NN'), ('coffee', 'NN'), ('i´d', 'NN'), ('like', 'IN'), ('add', 'JJ'), ('flight', 'NN'), ('anulled', 'VBD'), ('due', 'JJ'), ('bad', 'JJ'), ('weather', 'NN'), ('offered', 'VBD'), ('free', 'JJ'), ('5', 'CD'), ('hotel', 'NN'), ('stay', 'NN'), ('considering', 'VBG'), ('european', 'JJ'), ('law', 'NN'), ('oblige', 'NN'), ('airlines', 'NNS'), ('offer', 'VBP'), ('things', 'NNS'), ('due', 'JJ'), ('bad', 'JJ'), ('weather', 'NN'), ('aegean', 'JJ'), ('europes', 'VBZ'), ('best', 'JJS'), ('airline', 'NN')]",yes
Aegean Airlines,1/10,"[('flew', 'JJ'), ('rhodes', 'NNS'), ('athens', 'NNS'), ('aegean', 'JJ'), ('cabin', 'NN'), ('crew', 'NN'), ('rude', 'VBP'), ('unfriendly', 'JJ'), ('dont', 'JJ'), ('speak', 'NN'), ('greek', 'JJ'), ('seat', 'NN'), ('dirty', 'VBP'), ('previous', 'JJ'), ('person', 'NN'), ('previous', 'JJ'), ('flight', 'NN'), ('didnt', 'NN'), ('care', 'NN'), ('wanted', 'VBD'), ('get', 'VB'), ('everyone', 'NN'), ('board', 'NN'), ('apologies', 'NNS'), ('used', 'VBN'), ('love', 'IN'), ('travelling', 'VBG'), ('aegean', 'JJ'), ('service', 'NN'), ('really', 'RB'), ('gone', 'VBN'), ('downhill', 'NN'), ('last', 'JJ'), ('months', 'NNS')]",no
Aegean Airlines,10/10,"[('thessaloniki', 'NN'), ('munich', 'JJ'), ('excellent', 'JJ'), ('trip', 'NN'), ('time', 'NN'), ('good', 'JJ'), ('service', 'NN'), ('business', 'NN'), ('class', 'NN'), ('spacious', 'JJ'), ('service', 'NN'), ('friendly', 'RB'), ('thoughtful', 'JJ'), ('priority', 'NN'), ('boarding', 'VBG'), ('priority', 'NN'), ('transfer', 'NN'), ('plane', 'NN'), ('terminal', 'JJ'), ('much', 'RB'), ('appreciated', 'VBD'), ('good', 'JJ'), ('information', 'NN'), ('board', 'NN'), ('experienced', 'VBD'), ('pilots', 'NNS'), ('smooth', 'JJ'), ('landing', 'VBG'), ('overall', 'JJ'), ('pleasant', 'JJ'), ('experience', 'NN')]",yes
Aegean Airlines,6/10,"[('athens', 'NNS'), ('lisbon', 'NN'), ('perhaps', 'RB'), ('due', 'JJ'), ('tourist', 'NN'), ('season', 'NN'), ('ticket', 'NN'), ('expensive', 'JJ'), ('400', 'CD'), ('euros', 'NN'), ('seats', 'NNS'), ('plane', 'VBP'), ('full', 'JJ'), ('several', 'JJ'), ('flight', 'NN'), ('attendants', 'NNS'), ('diligent', 'NN'), ('issued', 'VBN'), ('food', 'NN'), ('food', 'NN'), ('delicious', 'JJ'), ('crew', 'NN'), ('pushed', 'VBD'), ('cart', 'JJ'), ('several', 'JJ'), ('times', 'NNS'), ('everyone', 'NN'), ('served', 'VBD'), ('drinks', 'NNS'), ('seat', 'NN'), ('comfort', 'NN'), ('bad', 'JJ')]",yes
Aegean Airlines,8/10,"[('paris', 'NN'), ('kephalonia', 'NN'), ('via', 'IN'), ('athens', 'NNS'), ('aegean', 'JJ'), ('aegean', 'JJ'), ('restored', 'VBN'), ('confidence', 'NN'), ('flying', 'VBG'), ('everything', 'NN'), ('airports', 'NNS'), ('flights', 'NNS'), ('lovely', 'RB'), ('seats', 'NNS'), ('plane', 'VBP'), ('ample', 'JJ'), ('larger', 'JJR'), ('average', 'JJ'), ('size', 'NN'), ('seat', 'NN'), ('belt', 'VBD'), ('extender', 'RBR'), ('needed', 'VBN'), ('cabin', 'NN'), ('crew', 'NN'), ('ground', 'NN'), ('staff', 'NN'), ('pleasant', 'VBP'), ('four', 'CD'), ('flights', 'NNS'), ('one', 'CD'), ('delay', 'NN'), ('ok', 'NN'), ('food', 'NN'), ('wasnt', 'NN'), ('really', 'RB'), ('taste', 'VBZ'), ('dont', 'JJ'), ('expect', 'VBP'), ('gourmet', 'VBN'), ('meal', 'JJ'), ('plane', 'NN'), ('loved', 'VBD'), ('little', 'JJ'), ('tv', 'NN'), ('screens', 'NNS'), ('plotting', 'VBG'), ('course', 'NN'), ('plane', 'NN'), ('information', 'NN'), ('flight', 'NN'), ('appreciated', 'VBD'), ('announcements', 'NNS'), ('plane', 'NN'), ('crew', 'VBD'), ('english', 'JJ'), ('wish', 'JJ'), ('spoke', 'VBD'), ('little', 'JJ'), ('slower', 'JJR'), ('transfer', 'NN'), ('easy', 'JJ'), ('although', 'IN'), ('bit', 'NN'), ('long', 'JJ'), ('return', 'NN'), ('trip', 'NN'), ('5', 'CD'), ('hours', 'NNS'), ('advised', 'VBD'), ('message', 'NN'), ('gates', 'NNS'), ('go', 'VBP'), ('would', 'MD'), ('fly', 'VB')]",yes
Aegean Airlines,6/10,"[('excellent', 'JJ'), ('check', 'NN'), ('freindly', 'RB'), ('helpful', 'JJ'), ('staff', 'NN'), ('business', 'NN'), ('desk', 'NN'), ('lounge', 'NN'), ('swissport', 'NN'), ('used', 'VBN'), ('aegean', 'JJ'), ('london', 'JJ'), ('flights', 'NNS'), ('dirty', 'VBP'), ('appalling', 'VBG'), ('aegean', 'JJ'), ('lounge', 'NN'), ('used', 'VBN'), ('beyond', 'IN'), ('furnishings', 'NNS'), ('dirty', 'JJ'), ('graffiti', 'JJ'), ('seats', 'NNS'), ('clean', 'VBP'), ('glasses', 'NNS'), ('food', 'NN'), ('looks', 'VBZ'), ('miserable', 'JJ'), ('place', 'NN'), ('strewn', 'NN'), ('dirty', 'NN'), ('glasses', 'NNS'), ('plates', 'VBZ'), ('second', 'JJ'), ('visit', 'NN'), ('awful', 'JJ'), ('lounge', 'JJ'), ('aegean', 'NN'), ('business', 'NN'), ('class', 'NN'), ('time', 'NN'), ('either', 'CC'), ('allow', 'JJ'), ('access', 'NN'), ('advertised', 'VBD'), ('aegean', 'JJ'), ('lounge', 'NN'), ('website', 'NN'), ('change', 'NN'), ('better', 'RBR'), ('serviced', 'JJ'), ('lounge', 'NN'), ('pay', 'NN'), ('good', 'JJ'), ('image', 'NN'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('business', 'NN'), ('class', 'NN'), ('given', 'VBN'), ('priority', 'NN'), ('people', 'NNS'), ('economy', 'NN'), ('children', 'NNS'), ('sector', 'NN'), ('flight', 'NN'), ('never', 'RB'), ('seen', 'VBN'), ('good', 'JJ'), ('enough', 'RB'), ('going', 'VBG'), ('athens', 'NNS'), ('airport', 'RB'), ('didnt', 'VBP'), ('happen', 'JJ'), ('london', 'NN'), ('attendents', 'NNS'), ('flight', 'NN'), ('excellent', 'NN'), ('food', 'NN'), ('main', 'JJ'), ('course', 'NN'), ('really', 'RB'), ('poor', 'JJ'), ('usual', 'JJ'), ('standards', 'NNS'), ('fly', 'VBP'), ('aegean', 'JJ'), ('better', 'JJR'), ('rest', 'NN'), ('need', 'VBP'), ('step', 'NN'), ('standards', 'NNS'), ('slipping', 'VBG')]",yes
